person_income,person_emp_length,loan_percent_income,loan_int_rate,loan_amnt,D,E,F,G,cb_person_default_on_file,Other,Rent,Own,loan_status
44604.0,11.0,0.03,11.12,1500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
54000.0,5.0,0.08,8.49,4500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
60900.0,2.0,0.06,6.91,3600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
162500.0,2.0,0.22,7.49,35000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
28000.0,6.0,0.36,10.37,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
79000.0,7.0,0.13,7.51,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
30000.0,2.0,0.4,5.42,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
118000.0,11.0,0.08,13.99,9600.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
29000.0,1.0,0.17,16.49,5000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
80000.0,8.0,0.17,14.91,14000.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
31200.0,0.0,0.09,9.91,2900.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
57504.0,7.0,0.17,8.59,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
125000.0,6.0,0.03,9.91,3400.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
30000.0,2.0,0.17,12.42,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
103000.0,8.0,0.23,16.77,24000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
52700.0,2.0,0.09,9.63,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
109000.0,9.0,0.11,7.51,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
19200.0,1.0,0.21,14.35,4000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
69000.0,10.0,0.09,15.99,6200.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
51000.0,6.0,0.26,12.23,13500.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
84996.0,7.0,0.12,10.95,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
114996.0,7.0,0.04,13.49,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18000.0,0.0,0.19,13.48,3500.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
72100.0,1.0,0.11,14.65,8000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
30000.0,7.0,0.33,12.18,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
65000.0,7.0,0.12,6.54,8000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
57500.0,4.0,0.1,11.28,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
33000.0,1.0,0.04,14.27,1400.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
62000.0,4.0,0.32,10.38,20000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
54996.0,2.0,0.04,10.59,1925.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
106000.0,3.0,0.15,14.96,16000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
26000.0,0.0,0.35,12.73,9000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
95000.0,7.0,0.11,9.99,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
45336.0,6.0,0.04,15.21,1800.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
40872.0,6.0,0.34,10.83,13750.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
130000.0,3.0,0.06,11.99,8000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
75000.0,0.0,0.25,7.49,18500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
58000.0,7.0,0.05,11.99,2800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
81120.0,3.0,0.22,10.75,18000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
79100.0,4.0,0.24,6.99,19150.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
73000.0,2.0,0.13,7.88,9200.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
52000.0,10.0,0.15,8.49,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
17000.0,1.0,0.06,7.29,1000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
53100.0,14.0,0.14,11.26,7500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
44000.0,7.0,0.11,5.42,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
159200.0,1.0,0.1,15.65,16000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
50400.0,7.0,0.05,10.99,2500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
60000.0,0.0,0.26,12.69,15600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
140000.0,16.0,0.18,10.08,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
36000.0,6.0,0.21,7.14,7500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
50000.0,1.0,0.14,12.69,7150.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
43080.0,7.0,0.23,13.98,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
49571.0,1.0,0.2,13.11,10000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
52000.0,7.0,0.1,14.22,5000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
86095.0,5.0,0.05,13.99,4000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
24960.0,0.0,0.04,13.98,1000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
101000.0,0.0,0.15,17.58,15000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
39996.0,0.0,0.13,14.11,5000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
56004.0,7.0,0.18,11.83,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
95000.0,1.0,0.2,11.89,19200.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
57886.0,7.0,0.07,7.9,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
55692.0,5.0,0.1,6.62,5600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
74872.0,4.0,0.2,7.88,15000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
33600.0,1.0,0.15,18.25,5000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
76344.0,2.0,0.07,9.63,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
86000.0,19.0,0.07,14.84,6000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
33000.0,2.0,0.33,14.96,10800.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
72000.0,8.0,0.19,7.9,14000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
117300.0,3.0,0.12,15.99,16000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
82300.0,3.0,0.04,9.63,3600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
30000.0,4.0,0.13,16.32,4000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
42000.0,7.0,0.19,5.42,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
102540.0,6.0,0.01,7.9,1500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
92000.0,8.0,0.11,11.26,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
31200.0,2.0,0.13,8.59,4000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
34152.0,5.0,0.15,13.79,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
55000.0,3.0,0.12,7.88,6400.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75000.0,14.0,0.07,15.96,5600.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
48000.0,1.0,0.21,5.79,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
88000.0,8.0,0.09,10.38,8000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
79000.0,6.0,0.14,13.11,11000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
49000.0,4.0,0.05,6.76,2500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
100000.0,0.0,0.05,8.07,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
72500.0,2.0,0.14,7.9,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
19200.0,4.0,0.21,10.37,4000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
57000.0,0.0,0.12,10.65,6800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
110000.0,8.0,0.11,12.23,12000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
47700.0,0.0,0.12,9.99,5600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
67000.0,13.0,0.15,7.14,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
35000.0,3.0,0.17,11.11,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
50000.0,5.0,0.46,17.27,22800.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
42000.0,13.0,0.2,14.96,8500.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
62500.0,5.0,0.24,6.0,15000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
69600.0,2.0,0.14,8.38,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
38400.0,7.0,0.39,15.23,15000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
64000.0,4.0,0.09,7.29,5550.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
20000.0,1.0,0.2,5.79,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
62400.0,2.0,0.1,6.03,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
46800.0,3.0,0.14,12.87,6500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
56000.0,7.0,0.25,18.43,13750.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
14400.0,1.0,0.1,9.25,1500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
133000.0,3.0,0.07,13.85,9000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
13440.0,2.0,0.18,17.49,2400.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
33000.0,5.0,0.27,12.69,9000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
52000.0,8.0,0.06,7.66,3000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
48000.0,2.0,0.27,10.99,13000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
98000.0,19.0,0.05,15.96,5000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
60000.0,9.0,0.07,6.39,4000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
75000.0,3.0,0.31,10.51,23000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
55476.0,1.0,0.18,15.33,10000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
110000.0,6.0,0.05,9.99,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15600.0,1.0,0.3,13.85,4750.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
102240.0,6.0,0.05,19.03,5000.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0
100000.0,3.0,0.12,5.79,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
42000.0,6.0,0.17,5.42,7200.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
151200.0,7.0,0.19,11.11,28000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
85000.0,10.0,0.14,6.62,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
60000.0,7.0,0.1,8.9,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
40000.0,0.0,0.24,11.11,9600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
32000.0,1.0,0.18,7.49,5800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
28500.0,2.0,0.22,14.84,6250.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
40000.0,6.0,0.13,12.61,5000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
65000.0,8.0,0.15,14.17,9600.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
33000.0,0.0,0.12,16.32,4000.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0
39000.0,3.0,0.09,11.86,3600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
100000.0,1.0,0.12,13.57,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
25920.0,1.0,0.35,10.59,9000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
39000.0,3.0,0.26,11.99,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
95004.0,2.0,0.05,9.63,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
80400.0,13.0,0.1,7.14,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
83000.0,7.0,0.03,12.18,2800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
50000.0,7.0,0.18,8.49,9000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
42000.0,4.0,0.06,13.61,2500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
30000.0,6.0,0.38,10.36,11500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
50000.0,5.0,0.07,13.8,3600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
90000.0,0.0,0.11,6.62,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12240.0,0.0,0.27,10.36,3250.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
31200.0,0.0,0.38,16.45,12000.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0
32400.0,0.0,0.25,15.99,8000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
56000.0,9.0,0.14,5.99,8000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
30000.0,1.0,0.19,7.74,5600.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
40000.0,10.0,0.25,11.26,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
73000.0,0.0,0.14,11.11,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
32698.0,3.0,0.24,18.43,8000.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,1.0
225000.0,2.0,0.13,8.49,30000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
45673.0,6.0,0.15,7.88,7000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
28800.0,1.0,0.52,14.65,15000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
115000.0,2.0,0.17,14.61,20000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
21600.0,3.0,0.39,6.54,8500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
36000.0,4.0,0.1,9.25,3700.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
54960.0,7.0,0.1,6.03,5500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
70000.0,9.0,0.21,16.02,15000.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
144000.0,12.0,0.03,16.32,5000.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0
65000.0,3.0,0.15,7.29,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
33000.0,2.0,0.15,6.17,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
30000.0,1.0,0.08,13.57,2500.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
65000.0,9.0,0.08,5.79,5500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
36662.0,4.0,0.49,10.25,18000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
33300.0,2.0,0.05,7.4,1600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
64800.0,1.0,0.25,10.37,16000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
40800.0,0.0,0.09,8.59,3500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
20000.0,5.0,0.2,10.99,4000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
118000.0,12.0,0.3,17.49,35000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
80000.0,5.0,0.1,15.68,8000.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
44000.0,0.0,0.14,13.23,6000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
56864.0,5.0,0.22,7.88,12300.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
95000.0,3.0,0.19,8.49,18000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
72000.0,6.0,0.17,12.99,12000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
56004.0,9.0,0.14,7.66,8000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
86000.0,4.0,0.12,13.49,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
48000.0,0.0,0.1,12.98,4800.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
78000.0,3.0,0.08,7.29,5950.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
33000.0,5.0,0.11,11.58,3600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
120000.0,9.0,0.17,13.49,21000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
85000.0,5.0,0.08,15.23,6700.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
89000.0,8.0,0.28,13.11,25000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
64312.0,4.0,0.08,14.91,5000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
73000.0,4.0,0.14,11.71,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
35000.0,7.0,0.43,18.43,15000.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0
80000.0,5.0,0.08,11.71,6400.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
29000.0,7.0,0.21,13.61,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
30996.0,4.0,0.19,14.91,5775.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
37120.0,7.0,0.19,13.47,7000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
28000.0,2.0,0.18,12.99,5000.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
55000.0,1.0,0.17,15.62,9500.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
30000.0,0.0,0.22,13.85,6600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
32000.0,2.0,0.27,15.62,8575.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
115000.0,9.0,0.07,11.03,7500.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0
120000.0,11.0,0.2,14.96,23600.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0
75600.0,7.0,0.2,12.68,15000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
56004.0,3.0,0.12,14.22,7000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
72194.0,8.0,0.24,8.88,17000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
40000.0,5.0,0.13,12.42,5000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
80000.0,17.0,0.07,11.83,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
41000.0,5.0,0.15,9.32,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
150000.0,6.0,0.04,15.62,6400.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
26496.0,1.0,0.08,13.61,2000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
158000.0,6.0,0.13,12.42,21000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
193000.0,8.0,0.05,13.06,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
55000.0,6.0,0.18,15.33,10000.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
69000.0,0.0,0.05,16.32,3325.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
105000.0,14.0,0.15,11.36,15400.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
70000.0,2.0,0.34,8.9,24000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
40000.0,8.0,0.19,13.22,7500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
75000.0,6.0,0.13,10.99,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
46000.0,2.0,0.28,19.41,12800.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,1.0
60000.0,1.0,0.1,8.59,6200.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
65000.0,3.0,0.12,5.99,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
48257.0,21.0,0.15,15.21,7000.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
82500.0,12.0,0.13,7.49,11000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
14400.0,4.0,0.38,11.48,5500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
29000.0,0.0,0.28,18.25,8000.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
150000.0,2.0,0.05,6.99,8200.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
81000.0,10.0,0.07,7.51,6000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
79900.0,7.0,0.16,11.12,15000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
32004.0,4.0,0.12,14.35,4000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
39000.0,1.0,0.38,16.07,15000.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0
190000.0,1.0,0.04,9.88,7000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
56000.0,0.0,0.13,11.36,7000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
50000.0,8.0,0.27,6.03,13700.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
210000.0,1.0,0.04,6.03,7500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
64000.0,5.0,0.23,10.25,15000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
98004.0,4.0,0.26,19.04,25000.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,1.0
18008.0,1.0,0.17,9.7,3000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
60000.0,10.0,0.29,6.54,17500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
58000.0,12.0,0.37,6.54,21600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
36000.0,3.0,0.14,10.0,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
54000.0,1.0,0.1,14.27,5400.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
84000.0,13.0,0.14,11.11,12000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
33000.0,1.0,0.22,11.71,7350.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
100000.0,8.0,0.07,9.88,7000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
40944.0,0.0,0.2,11.36,8200.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
32000.0,6.0,0.34,13.57,10800.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
46704.0,2.0,0.19,11.49,9000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
70000.0,8.0,0.14,16.45,10000.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0
48000.0,9.0,0.16,12.53,7500.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
88712.0,2.0,0.18,10.95,16000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
78996.0,2.0,0.2,12.53,15600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
59000.0,7.0,0.15,8.49,9000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
48450.0,2.0,0.21,13.61,10000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0
120000.0,7.0,0.07,5.42,8500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
33600.0,5.0,0.36,9.91,12000.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
72000.0,5.0,0.08,11.36,6000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
51000.0,5.0,0.16,10.96,8000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
34000.0,1.0,0.15,14.35,5100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
147000.0,4.0,0.17,10.25,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
64000.0,6.0,0.09,7.14,5500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
66000.0,2.0,0.1,14.96,6400.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
